Color_Tag,Item1_Tag,Season_Tag,Popularity
Red,Shoes,Spring,0.29624083723242434
Black,Jacket,Summer,0.05731311278332418
Green,Shoes,Winter,0.9707024413914472
Red,Jacket,Fall,0.8089785850317884
Red,Jacket,Summer,0.5045961040957075
Red,Shoes,Spring,0.07247585824970448
Red,Jacket,Summer,0.9500940268239795
Black,Shirt,Summer,0.27617222984293377
Blue,Pants,Winter,0.03676390020815279
Black,Shirt,Spring,0.4641629840623055
Green,Pants,Spring,0.7212278651026025
Red,Pants,Winter,0.7037360749994752
White,Pants,Fall,0.6961374803247307
White,Shirt,Summer,0.21506509991634226
White,Pants,Winter,0.6097408470169532
Green,Pants,Summer,0.5670855101266703
Red,Shoes,Winter,0.696296726753467
Green,Shirt,Winter,0.5381692926900774
White,Shirt,Winter,0.6457005927803037
Black,Shoes,Winter,0.6969548006976258
Black,Jacket,Summer,0.7563541357333878
Blue,Pants,Fall,0.522232547061434
White,Jacket,Spring,0.8350924977553776
Blue,Pants,Winter,0.7835387094027513
Blue,Shoes,Fall,0.22654660134716276
White,Pants,Fall,0.6308866312527696
White,Shirt,Summer,0.8966634239515466
White,Jacket,Spring,0.5658212881390298
Black,Shirt,Winter,0.5978346588721762
Green,Jacket,Fall,0.03223265474057124
Green,Shirt,Fall,0.2251750249657315
Green,Shirt,Winter,0.9600490238557775
White,Shoes,Spring,0.5587989169119374
Black,Jacket,Fall,0.5917647424919594
Green,Jacket,Summer,0.8641237588065154
White,Shirt,Spring,0.8407522267718508
Green,Shoes,Spring,0.22967681698856413
White,Pants,Winter,0.10751751231374584
Red,Shirt,Spring,0.8630051180638666
Blue,Shirt,Summer,0.7866715697461361
White,Shoes,Summer,0.9124112708346098
Green,Shoes,Winter,0.9992451197060682
Blue,Shirt,Spring,0.5707566267830232
White,Shirt,Spring,0.08372303285618132
Blue,Shoes,Spring,0.6513524587293912
Blue,Shoes,Summer,0.16767065934773173
Blue,Shirt,Spring,0.061998103175983865
Green,Jacket,Summer,0.9334146416319234
Green,Shirt,Winter,0.3315557655787218
Black,Pants,Winter,0.4305555293979175
White,Pants,Summer,0.6695931697908452
Blue,Pants,Winter,0.2829844863567291
White,Shoes,Spring,0.9153474231604511
White,Shoes,Winter,0.8092409551227339
Green,Jacket,Spring,0.5715653943724953
Blue,Shoes,Winter,0.6018015870727066
Black,Jacket,Winter,0.4478505281255787
Red,Shoes,Summer,0.018628010393751282
Blue,Shoes,Winter,0.8063795505124276
Black,Jacket,Winter,0.9628637796968519
Green,Pants,Summer,0.7550602754305895
Red,Jacket,Fall,0.7925772281938581
Blue,Shirt,Spring,0.02509568598726697
Black,Jacket,Summer,0.5312532307439626
Green,Jacket,Fall,0.8361668162846836
Black,Jacket,Winter,0.3536445812861849
Red,Jacket,Winter,0.6040200509021427
Green,Pants,Fall,0.33555282125798747
Green,Shirt,Winter,0.6736487867623869
Green,Jacket,Spring,0.7095383898796057
White,Shirt,Winter,0.0744092201152804
Black,Shoes,Spring,0.8260640947793205
Black,Jacket,Fall,0.48612468403674103
Black,Shirt,Winter,0.028109316314541832
Green,Shirt,Winter,0.14146787320168552
Green,Pants,Spring,0.7086028541960826
Black,Shoes,Winter,0.06194422078893225
Blue,Shirt,Fall,0.2524778946278574
Blue,Shoes,Summer,0.4753641216437703
Black,Jacket,Spring,0.09392792563212404
Blue,Jacket,Winter,0.8442167282820602
Black,Pants,Fall,0.105884672741417
Red,Shirt,Fall,0.556254642376013
Blue,Pants,Fall,0.6895549797770179
Red,Jacket,Winter,0.4747697413480988
Blue,Pants,Winter,0.523891072482008
White,Shirt,Winter,0.6419497108951226
Blue,Shirt,Summer,0.8279407843264249
Green,Shoes,Fall,0.027755954841463315
Green,Shirt,Summer,0.16794989537190697
Blue,Jacket,Winter,0.4430232055010449
Blue,Jacket,Winter,0.7180852466205437
Green,Pants,Winter,0.058996622344902105
Green,Pants,Winter,0.6089675500777529
Blue,Shoes,Winter,0.9366235844334999
Blue,Shoes,Fall,0.35234146288989254
Red,Shirt,Winter,0.4378315918926924
Red,Shoes,Fall,0.6521655243615587
Green,Shirt,Summer,0.3378707932297549
White,Shirt,Fall,0.9155916184377819
Blue,Shirt,Winter,0.8841120884009096
Blue,Shirt,Spring,0.2963171406377425
Red,Shirt,Summer,0.24184539080422163
Blue,Pants,Fall,0.21952966443533684
Black,Pants,Fall,0.6937995962878495
Green,Shoes,Winter,0.24459368896848255
Blue,Pants,Spring,0.5298750978380214
White,Shirt,Summer,0.6416746474777582
Green,Pants,Winter,0.026476180690469087
Black,Pants,Spring,0.8772854856658941
Black,Shoes,Fall,0.30365440171452285
Red,Pants,Spring,0.17535486136064704
Blue,Shirt,Winter,0.6836410172761112
Red,Jacket,Spring,0.6490517477705019
Red,Shirt,Fall,0.11066743102267984
Black,Jacket,Spring,0.9997040119204356
White,Jacket,Winter,0.10982314443963825
Black,Shoes,Fall,0.21452188360226498
White,Jacket,Spring,0.12111726079272267
Blue,Shirt,Summer,0.8566035903620863
Green,Shoes,Summer,0.572705408397903
Red,Shoes,Summer,0.058048550948714195
Blue,Jacket,Spring,0.2554731265540795
Red,Pants,Summer,0.099730394754454
White,Pants,Spring,0.8312827101078171
Red,Shirt,Summer,0.042237030520358654
Black,Pants,Summer,0.23272060689256113
Blue,Shirt,Winter,0.4453212760012465
Black,Shirt,Summer,0.21989876301537292
Black,Shoes,Winter,0.9030340412521303
Black,Shirt,Fall,0.7279137323682362
White,Shirt,Fall,0.7834364904625385
Green,Jacket,Spring,0.6193267554188538
Red,Shoes,Summer,0.3252572595167549
Green,Pants,Winter,0.6677807932270243
Black,Pants,Spring,0.5515813467408055
Red,Jacket,Winter,0.2432978713146734
Blue,Shoes,Fall,0.36742346992663855
Red,Jacket,Winter,0.32815963366757306
Green,Shirt,Fall,0.1901582110867438
Red,Shoes,Spring,0.5491608045613161
White,Shoes,Spring,0.6759283515478074
Red,Jacket,Spring,0.35512470089464043
Blue,Shoes,Spring,0.6853052257618317
Blue,Pants,Fall,0.09061541237985693
Red,Pants,Spring,0.2996674743033214
Blue,Jacket,Spring,0.7404070191540951
Red,Shoes,Winter,0.9776808930537106
Black,Shirt,Winter,0.36431153464690313
Blue,Shoes,Spring,0.3197691011473104
White,Jacket,Summer,0.007780491897719566
Black,Jacket,Summer,0.5684365914726379
Blue,Shirt,Summer,0.8609516496421833
Blue,Pants,Fall,0.5790564424627931
Red,Shoes,Spring,0.9723728757685175
White,Pants,Summer,0.969350116624496
Green,Shoes,Winter,0.6510495288810093
Green,Shirt,Winter,0.30426297576083927
Blue,Jacket,Spring,0.949434966388234
Black,Jacket,Spring,0.21569241405662254
Blue,Shirt,Spring,0.6684833333837907
Blue,Jacket,Spring,0.10178314023806279
Red,Shoes,Summer,0.3217711296795227
Blue,Shoes,Spring,0.9912632630994532
Red,Jacket,Winter,0.5305331079077606
Red,Pants,Summer,0.6056272693184396
Green,Shoes,Summer,0.06984065520887917
Red,Jacket,Spring,0.6421272981214208
Red,Shoes,Spring,0.6230829473254971
Green,Pants,Spring,0.6564423033685749
Blue,Jacket,Winter,0.21254642010912428
White,Shirt,Summer,0.35360939134691705
Red,Shoes,Summer,0.6823079719100432
Green,Jacket,Winter,0.05824021838640181
Red,Pants,Spring,0.4154391090519214
Green,Shirt,Winter,0.6366027187498299
Blue,Shirt,Spring,0.705566861848305
Green,Shoes,Spring,0.08517382335874857
Blue,Shoes,Spring,0.8833916829136136
Black,Shirt,Winter,0.2488417856143179
White,Pants,Fall,0.4997930967992743
Blue,Shirt,Summer,0.7069119709592017
Green,Shoes,Spring,0.024895884955524195
White,Pants,Winter,0.08730577893104019
White,Shoes,Fall,0.5294363195860565
Blue,Pants,Spring,0.8689339204335339
Black,Shoes,Summer,0.1384942041438305
White,Pants,Winter,0.3360434782636781
White,Jacket,Winter,0.2935288206742508
Blue,Shoes,Fall,0.11675351821575353
Black,Shoes,Summer,0.9876352823915928
Black,Jacket,Spring,0.9614978063485604
White,Shoes,Summer,0.990619319002132
Blue,Shoes,Spring,0.6727632689810373
Red,Shoes,Spring,0.29235319076460553
White,Jacket,Winter,0.29486713497907335
Black,Shirt,Winter,0.64730551010002
Red,Shirt,Fall,0.7209568985768622
Green,Pants,Summer,0.3569582931810089
Red,Pants,Fall,0.7981407699881519
Blue,Pants,Fall,0.570274921424048
Black,Shoes,Spring,0.8484102848743497
Blue,Shoes,Fall,0.8814282796524511
Green,Shirt,Fall,0.25825911770242205
Green,Pants,Summer,0.6912496518375895
Black,Jacket,Fall,0.6555960907567961
Black,Shoes,Summer,0.20240098186621935
Blue,Jacket,Fall,0.37303380367414707
Red,Jacket,Winter,0.5949670016746301
Blue,Jacket,Winter,0.093783159437687
Red,Shirt,Fall,0.5730794768471867
Red,Jacket,Fall,0.016291614239603347
Black,Jacket,Summer,0.55706653306114
Blue,Shoes,Winter,0.6765595654040817
Red,Shirt,Winter,0.4539982765384456
Green,Jacket,Summer,0.654878378477101
Green,Shoes,Winter,0.3608916922297626
Blue,Shirt,Spring,0.6636205391848391
Blue,Jacket,Spring,0.7884869539470114
White,Shirt,Spring,0.974159161351562
Black,Shirt,Fall,0.8023421638807782
White,Pants,Spring,0.0981542638256282
Green,Jacket,Summer,0.5820996388218537
Black,Shirt,Fall,0.23879655307764736
Red,Jacket,Spring,0.8896387542942684
Black,Shirt,Winter,0.5416169028753676
White,Shirt,Fall,0.8820718246642194
Black,Pants,Spring,0.22744897449457846
Blue,Pants,Fall,0.7571778935288697
Green,Shoes,Summer,0.00777820181677813
Green,Jacket,Spring,0.09006166404182148
Green,Jacket,Spring,0.2062852723519537
White,Jacket,Winter,0.9135459200845543
Red,Shirt,Summer,0.9370302986199961
Green,Shoes,Spring,0.3102160739059705
Red,Pants,Winter,0.26745389132124875
Red,Jacket,Summer,0.3930365119317024
White,Jacket,Spring,0.9039477337405436
Blue,Jacket,Winter,0.161000641363216
Red,Pants,Summer,0.8305759523820073
Blue,Jacket,Fall,0.5231862652743885
Green,Pants,Summer,0.6013855808224694
Black,Pants,Summer,0.8374492808989975
Blue,Pants,Summer,0.5671688668632702
White,Pants,Spring,0.08425973599562897
White,Shirt,Winter,0.5609554285554299
Black,Shoes,Winter,0.7840236229840086
Red,Shoes,Fall,0.6154635423557053
Black,Shoes,Summer,0.5538164599668066
White,Jacket,Spring,0.664197297794514
Blue,Jacket,Summer,0.4572481751103573
Blue,Shoes,Winter,0.2917622996329555
Black,Jacket,Summer,0.9091348423700445
Black,Shoes,Spring,0.7147058504610704
Black,Shoes,Summer,0.554512314420769
Black,Pants,Summer,0.06214483781878222
White,Shirt,Summer,0.7687254423966462
White,Shoes,Winter,0.0139703828327572
Green,Shoes,Fall,0.6954983314672598
Green,Shoes,Winter,0.9061810863827434
Black,Pants,Winter,0.8525440363880549
Blue,Jacket,Summer,0.1908232313346523
Green,Shoes,Spring,0.16889762035873102
White,Shoes,Fall,0.5285416724836037
Blue,Pants,Summer,0.307436030869209
Black,Pants,Fall,0.08196620648445962
Green,Shoes,Winter,0.3074391121458009
Blue,Shoes,Summer,0.5405338335390704
Green,Jacket,Fall,0.5125760271321389
White,Jacket,Spring,0.6360919305669711
Red,Shirt,Fall,0.1397763029100667
Red,Pants,Spring,0.8866144131474389
Blue,Pants,Summer,0.45013592375074885
White,Pants,Winter,0.2710372580681375
Red,Shoes,Spring,0.5964761901483552
Blue,Jacket,Fall,0.41603026881894467
Black,Pants,Winter,0.37308389001977393
White,Jacket,Fall,0.7692392480793542
White,Shirt,Winter,0.6739229259981949
Green,Pants,Spring,0.8604744018630227
Black,Shirt,Spring,0.5268929624302671
White,Shoes,Fall,0.16367575844425897
Black,Shirt,Fall,0.8049808765253386
Black,Pants,Spring,0.7751551496402392
Blue,Jacket,Spring,0.028605564675604378
White,Shoes,Spring,0.7464760542445642
Blue,Shoes,Spring,0.9301024291989478
Blue,Shirt,Fall,0.26774088188668876
White,Pants,Spring,0.7040806466951318
Green,Shoes,Summer,0.26992934326569495
Black,Pants,Summer,0.8341240235750111
Green,Shoes,Summer,0.16782394364894881
Black,Pants,Fall,0.8130646667867609
Black,Shirt,Fall,0.05082960056094199
White,Jacket,Summer,0.3626923517572441
Green,Shirt,Fall,0.365586037989843
Black,Shoes,Summer,0.46873779037640706
White,Pants,Winter,0.19328459710314683
White,Pants,Spring,0.534488587654035
Green,Jacket,Spring,0.7619907185357757
Blue,Shoes,Fall,0.483913905405441
White,Jacket,Fall,0.7027480709996764
Green,Jacket,Summer,0.8271102753675461
Red,Pants,Fall,0.5975810305567049
Blue,Jacket,Fall,0.9185055108151645
Blue,Jacket,Spring,0.28688460657684545
Blue,Jacket,Winter,0.35573495155092383
White,Shoes,Spring,0.6360698181179492
White,Shoes,Spring,0.7264245075187056
Blue,Shirt,Fall,0.5118228497494403
White,Pants,Summer,0.6962664652258422
White,Pants,Winter,0.15200387849501584
Black,Shirt,Summer,0.580006015963785
Blue,Jacket,Summer,0.9837659822549925
Red,Pants,Fall,0.44741529638151756
Green,Shoes,Spring,0.9645895573519898
Black,Pants,Winter,0.9377598340152034
Black,Jacket,Fall,0.3754030789852074
Blue,Jacket,Fall,0.31482840776136733
Blue,Shirt,Winter,0.19032884201644096
Green,Jacket,Spring,0.7966140512887484
Blue,Shirt,Spring,0.4764470244396829
Red,Shirt,Summer,0.8004069379057167
Red,Shirt,Fall,0.03407398278039775
White,Shirt,Winter,0.6954421376822277
White,Jacket,Summer,0.9378593112870497
Black,Shoes,Spring,0.2593139607576249
Blue,Shirt,Summer,0.5535721085464463
Black,Jacket,Fall,0.756677566991526
White,Shoes,Winter,0.6524622997580339
Green,Shirt,Summer,0.021002588236964104
White,Jacket,Spring,0.0446022215955576
Red,Jacket,Summer,0.7120127053540857
Black,Jacket,Spring,0.19903792289949185
Green,Jacket,Summer,0.26719290149155905
White,Pants,Spring,0.660074994835622
Green,Jacket,Winter,0.552264479253458
Blue,Jacket,Fall,0.11159721595181271
Red,Shoes,Summer,0.740057067436949
Green,Pants,Fall,0.3802839070831233
Green,Shirt,Summer,0.5329910892721705
Red,Jacket,Fall,0.38399648358924976
Green,Pants,Summer,0.6581832961691002
Black,Jacket,Spring,0.8679434043722796
White,Pants,Winter,0.7864511972474401
Green,Shoes,Winter,0.5475529800934206
Red,Shirt,Fall,0.6126445287456126
Black,Shirt,Summer,0.26201300608411704
Green,Jacket,Spring,0.06707543067423494
Black,Shirt,Summer,0.027494493821695665
Red,Jacket,Summer,0.1439187482071087
Black,Pants,Spring,0.6697200431779606
Red,Shirt,Fall,0.4424788777994251
White,Shirt,Winter,0.7001529935242474
Red,Jacket,Winter,0.3119132487827302
Blue,Jacket,Spring,0.20284276919098754
Green,Shoes,Fall,0.21913704254475264
Blue,Jacket,Spring,0.2684469188669397
Black,Shoes,Summer,0.14538215400157206
Green,Shoes,Spring,0.22259440212829262
White,Jacket,Fall,0.1968412091476609
Red,Pants,Winter,0.16994996439544807
Blue,Jacket,Fall,0.8635627247915962
Black,Shoes,Fall,0.9633987513809238
Red,Jacket,Fall,0.25281346371917013
Black,Pants,Fall,0.7837564262145982
Black,Shirt,Spring,0.9642760266626276
Red,Jacket,Spring,0.9262773976663375
White,Pants,Summer,0.4664217259114013
Blue,Pants,Summer,0.1422884290028018
Black,Pants,Fall,0.1509014492750813
Red,Pants,Summer,0.49006396998771795
Red,Jacket,Fall,0.632421930942785
White,Jacket,Spring,0.7609589936504063
Black,Shirt,Summer,0.3278466740036866
Blue,Shoes,Winter,0.20750692245389069
Red,Jacket,Spring,0.6988561923521734
Green,Shoes,Winter,0.5306159739918076
Green,Shoes,Winter,0.7437420158161824
White,Pants,Fall,0.2185780998648461
Blue,Jacket,Fall,0.526850355571482
Green,Jacket,Spring,0.720884841094014
Black,Shirt,Spring,0.8966672763598518
White,Jacket,Winter,0.9792605208460035
Black,Shirt,Winter,0.9056989824782321
Red,Pants,Fall,0.6427939620820751
Red,Shoes,Fall,0.14043970352841362
Black,Shoes,Spring,0.21709824183645943
Black,Jacket,Summer,0.6836332722820043
Red,Pants,Summer,0.6566488193274317
Black,Jacket,Spring,0.039705201046855265
Green,Pants,Summer,0.3982331938659337
White,Pants,Fall,0.6767825231205143
Black,Shirt,Winter,0.803623627173402
Red,Shirt,Winter,0.19515093485620194
Green,Jacket,Spring,0.30657117117602206
Blue,Jacket,Summer,0.5076094382967967
Blue,Shirt,Spring,0.343359735740396
Black,Shirt,Summer,0.8145224293603244
White,Pants,Summer,0.8650902647237143
Blue,Jacket,Summer,0.4399581257459214
Black,Jacket,Spring,0.8637104925630309
Blue,Jacket,Spring,0.7972594819317579
Red,Shirt,Summer,0.24615249845967424
Blue,Pants,Fall,0.47412205533258056
Green,Shoes,Fall,0.5358199887855407
Red,Pants,Spring,0.7643261092324943
Black,Jacket,Spring,0.9812155361998015
Green,Pants,Fall,0.9851204841753264
Red,Pants,Summer,0.3887008792333412
White,Shoes,Summer,0.7201732207229178
White,Shirt,Summer,0.10166292206895644
Red,Pants,Spring,0.8304306780549525
Red,Jacket,Spring,0.875566062057538
Green,Shoes,Fall,0.8569213224785491
Black,Pants,Fall,0.7997430717479782
Green,Pants,Spring,0.970164903444153
White,Pants,Fall,0.21883932392001126
White,Jacket,Winter,0.3824187569619406
Green,Pants,Summer,0.07687368540604311
Red,Shirt,Winter,0.25059520106646294
White,Shoes,Fall,0.8600051052385163
Red,Jacket,Summer,0.810996246252593
White,Shoes,Spring,0.005962780141305579
Red,Pants,Summer,0.3102681875919572
Green,Pants,Winter,0.42441189688226477
Blue,Shoes,Winter,0.9242795787779383
Green,Shoes,Winter,0.613246967089114
Green,Jacket,Fall,0.03703851748015785
Green,Pants,Summer,0.025484937883958114
Blue,Shirt,Summer,0.08319036880265074
Red,Pants,Spring,0.17870992133382524
Red,Pants,Winter,0.8034206227585732
White,Jacket,Winter,0.25277377286876457
Red,Jacket,Spring,0.9800953877730368
Black,Jacket,Summer,0.3633936175401882
Blue,Shirt,Spring,0.2993129494817308
White,Pants,Spring,0.721011861800913
Blue,Shoes,Fall,0.6355580595713212
Blue,Jacket,Summer,0.5535024646748448
Red,Shoes,Spring,0.6911693542280405
Blue,Shoes,Summer,0.8477445965296122
Black,Shoes,Fall,0.9722678942214267
Red,Jacket,Summer,0.9928703409278644
Blue,Jacket,Winter,0.7160797415751325
Red,Shirt,Summer,0.813844129677507
Red,Pants,Summer,0.11217867660614356
Red,Pants,Fall,0.6727335680910893
Blue,Jacket,Fall,0.946325596106415
White,Shoes,Spring,0.3221267185057134
Black,Pants,Summer,0.8657730639850024
Green,Pants,Fall,0.9580342876248064
Black,Jacket,Fall,0.1764894135197106
White,Jacket,Spring,0.7119102067241682
Green,Shirt,Spring,0.8797713956930205
White,Shoes,Fall,0.2947319143473064
Green,Shoes,Spring,0.9295611538110299
Black,Shoes,Spring,0.8905656473536914
Blue,Shoes,Winter,0.5647717181787636
Blue,Shirt,Spring,0.0126390932932271
White,Jacket,Fall,0.7900382598081841
Red,Pants,Fall,0.6984152461697234
White,Shirt,Summer,0.9424851471080598
Blue,Pants,Winter,0.729588191076202
White,Pants,Winter,0.7988183877005964
Blue,Jacket,Spring,0.5539670768290101
Green,Shirt,Fall,0.9890546100913629
Red,Jacket,Summer,0.7582002581261408
Red,Shoes,Spring,0.4562955026912445
Blue,Shirt,Summer,0.3002850531371297
Blue,Shirt,Spring,0.31649334435232057
Blue,Jacket,Winter,0.1846445689133569
Green,Shoes,Fall,0.33509825942389226
Red,Shirt,Fall,0.8042325829589433
Red,Shirt,Spring,0.5005534830360924
Green,Shoes,Summer,0.3274736353315907
Red,Jacket,Spring,0.8509149699375259
Blue,Shoes,Winter,0.438868383614072
Black,Jacket,Fall,0.5237997841399248
White,Pants,Spring,0.2877651674991478
White,Jacket,Summer,0.31937742585613893
Green,Shirt,Fall,0.5309343156016072
Blue,Jacket,Winter,0.14720523498571714
Green,Jacket,Spring,0.8357510844573577
Black,Shirt,Spring,0.24600545949646702
Black,Jacket,Spring,0.6617269883368162
White,Shirt,Summer,0.4047033277399186
Blue,Jacket,Summer,0.7648927414056942
Black,Pants,Winter,0.8708498453986262
Blue,Jacket,Summer,0.7858826395371852
Blue,Jacket,Winter,0.3011134335647685
White,Shoes,Summer,0.6171569255966796
Blue,Jacket,Spring,0.49722744699763444
White,Pants,Fall,0.3730804168606756
Blue,Jacket,Winter,0.3907896085147605
White,Shoes,Winter,0.6026789653737253
Green,Jacket,Winter,0.8728324369275794
Red,Jacket,Fall,0.11052068725264907
Red,Pants,Spring,0.05075545503757117
Blue,Shirt,Spring,0.7136811808487301
Red,Shoes,Fall,0.35176040499633854
Blue,Pants,Winter,0.05375405655955634
Red,Pants,Fall,0.1225813732381803
Green,Shoes,Spring,0.7988259729806005
White,Shoes,Fall,0.2538346758118508
White,Jacket,Summer,0.2059120428971576
Blue,Jacket,Spring,0.8386066596171126
Black,Shirt,Spring,0.863687026446668
Red,Jacket,Fall,0.7353894497610183
Black,Jacket,Summer,0.4818385602138292
Black,Jacket,Fall,0.010239745203241335
Black,Shirt,Summer,0.756611598822467
Red,Pants,Fall,0.8251126780747995
Green,Jacket,Summer,0.006101818764332245
Black,Pants,Winter,0.7054274967781782
White,Shoes,Fall,0.21942533857373114
Red,Pants,Winter,0.09925548255724304
Red,Pants,Spring,0.24362580809900602
Green,Jacket,Summer,0.33835322543191937
Blue,Jacket,Summer,0.5764830226407346
Green,Shoes,Summer,0.012000547333162248
Blue,Jacket,Summer,0.05296040134492719
Blue,Shirt,Fall,0.9885725364585871
Blue,Jacket,Fall,0.1423918199866946
Red,Jacket,Fall,0.5199698892514352
Black,Jacket,Winter,0.1094229265668677
Blue,Pants,Summer,0.4959402940754162
Blue,Shoes,Winter,0.06340609227523031
White,Shirt,Spring,0.02159709343980909
Red,Shirt,Fall,0.2512783511802782
Red,Jacket,Winter,0.0007373791988661837
Red,Shirt,Fall,0.094045885988286
Black,Pants,Spring,0.40561296011058134
Blue,Jacket,Spring,0.9002101074991101
White,Jacket,Spring,0.4685286046259918
White,Shirt,Winter,0.015410199451864948
Blue,Pants,Winter,0.9659664034639962
Black,Shirt,Summer,0.1388385167070133
Blue,Jacket,Spring,0.7080480347487427
White,Jacket,Spring,0.9129393407026989
Black,Jacket,Fall,0.6332018042247801
White,Pants,Summer,0.125299018492264
Black,Shirt,Fall,0.028203023731184773
Red,Pants,Fall,0.9784061845244122
Red,Pants,Fall,0.6231461242143116
Green,Shoes,Winter,0.26288734425823146
Blue,Shirt,Winter,0.6500921190123818
Black,Jacket,Winter,0.6991813715836638
Blue,Jacket,Fall,0.9868809392866493
Blue,Shoes,Spring,0.4402533819704312
Black,Shoes,Spring,0.6147950871436321
White,Pants,Fall,0.5165257580822004
White,Pants,Winter,0.7274769250552473
Red,Shoes,Summer,0.14303415545850018
Green,Shoes,Spring,0.8057422351082382
Black,Shirt,Summer,0.6096837121474099
Red,Shoes,Spring,0.9029274328914781
White,Jacket,Winter,0.11128678754406807
Black,Shirt,Summer,0.11111378207577927
Green,Shirt,Fall,0.974921051541546
Blue,Shirt,Spring,0.6303517894156629
Red,Shoes,Fall,0.9668324570976378
Blue,Shoes,Winter,0.4469249239386007
Black,Shoes,Summer,0.0016521321480557072
Green,Pants,Summer,0.6501709638587955
Black,Shoes,Winter,0.7262352986372687
Black,Shoes,Fall,0.6143164205284163
Green,Jacket,Winter,0.3964913958092863
Blue,Shoes,Spring,0.23123436657559993
White,Jacket,Winter,0.6772922178058796
Blue,Shoes,Spring,0.07400556713408402
Blue,Jacket,Spring,0.41689671733541334
Blue,Jacket,Summer,0.4674721346037425
Blue,Pants,Spring,0.18109637924717892
Blue,Jacket,Spring,0.7645137825038782
Red,Pants,Winter,0.5273429620811899
Black,Pants,Spring,0.8230239362597804
Black,Shirt,Winter,0.7907277868389535
White,Jacket,Spring,0.7872819060417054
Blue,Jacket,Fall,0.10433918950600118
White,Jacket,Fall,0.9516161975800965
Green,Shirt,Winter,0.9534247040084644
White,Pants,Summer,0.9727331658123592
Blue,Shoes,Fall,0.0555993841508059
White,Pants,Spring,0.1818340097708927
Blue,Shirt,Spring,0.7444402306950642
Blue,Pants,Spring,0.7305495328341629
Green,Pants,Fall,0.2868697040920951
Green,Jacket,Fall,0.18115414513430073
Blue,Jacket,Winter,0.07669005428830555
White,Shoes,Winter,0.5598241576685886
Green,Pants,Summer,0.26005633126639216
Red,Jacket,Fall,0.22706253081137728
Red,Jacket,Summer,0.7610237840258054
White,Shirt,Summer,0.9612069043801934
Green,Pants,Spring,0.3657407615751984
White,Shirt,Fall,0.5357648154483582
Red,Shoes,Fall,0.6230802503706261
White,Pants,Fall,0.7616493427038941
Green,Pants,Fall,0.7724229358700582
White,Pants,Winter,0.18377744154709474
Black,Shoes,Spring,0.903755108107579
Red,Shirt,Fall,0.9749992902200983
White,Pants,Winter,0.9795165352595371
Blue,Shirt,Spring,0.8928329189265309
Green,Shoes,Summer,0.5208364369396059
Black,Jacket,Winter,0.08338995947164174
Black,Pants,Fall,0.5782491721063608
Red,Pants,Winter,0.7942588946870099
Black,Jacket,Fall,0.709062352867235
Black,Shoes,Fall,0.9814821975801118
Blue,Shirt,Spring,0.17112449690586862
White,Jacket,Fall,0.0756946915756429
Green,Pants,Fall,0.4647151831551608
Black,Jacket,Winter,0.24498514382612036
Green,Shirt,Spring,0.6715924564289729
White,Shirt,Summer,0.4608919470134637
Blue,Jacket,Fall,0.6122890760605993
Green,Jacket,Summer,0.5785421439031585
White,Shirt,Fall,0.24182739214407456
White,Shirt,Fall,0.5130306999461713
Red,Jacket,Summer,0.3804316773205467
Black,Pants,Winter,0.6395862383533252
Blue,Pants,Fall,0.03827349015534143
Black,Shirt,Summer,0.11422303846327986
Red,Shoes,Spring,0.47371343183148773
Blue,Pants,Winter,0.21047145058576489
Red,Shirt,Winter,0.036125226558726076
Red,Pants,Winter,0.9994099493523757
White,Pants,Spring,0.8005332291977121
White,Shoes,Spring,0.9408893810339284
Green,Jacket,Spring,0.4564521026877759
Black,Jacket,Spring,0.7678055370716265
White,Shirt,Winter,0.10596180718705528
Black,Shoes,Fall,0.9875476370635476
Black,Shirt,Spring,0.8388461247534366
White,Pants,Fall,0.5223533349517483
White,Shoes,Winter,0.6289928911794871
Black,Shoes,Winter,0.9565173499008862
Red,Pants,Summer,0.9777859563243078
Blue,Pants,Spring,0.5040603929986482
White,Jacket,Winter,0.48113220018556724
Red,Jacket,Fall,0.11922342207375969
Red,Jacket,Fall,0.16943110921499094
Red,Shoes,Summer,0.6226917055471111
Red,Jacket,Fall,0.8445462119795059
Black,Pants,Summer,0.8902807999800811
Red,Jacket,Winter,0.0429898705949332
White,Pants,Summer,0.10625156352584986
Blue,Jacket,Winter,0.36831991438969824
White,Pants,Fall,0.9089551869015332
Black,Shoes,Summer,0.8211541603046372
White,Shirt,Spring,0.22383122789961174
Black,Jacket,Winter,0.9653027649991914
White,Shoes,Summer,0.6320977363267795
Red,Shoes,Fall,0.03548442710002142
Red,Shoes,Fall,0.6600370060187655
Green,Jacket,Spring,0.2793763525916869
White,Shirt,Spring,0.819846169733296
White,Shoes,Summer,0.4169401166289568
Blue,Pants,Summer,0.578029079651802
Blue,Jacket,Summer,0.12827404627810024
White,Jacket,Fall,0.5795440658902653
Red,Shirt,Spring,0.9864095758207126
Blue,Shirt,Winter,0.9733630122069252
Black,Shoes,Spring,0.2612088728119363
Red,Shoes,Spring,0.9315746581932969
Green,Jacket,Winter,0.8969750446516442
Green,Pants,Spring,0.5646863449806822
Red,Shoes,Winter,0.4811782132879252
Red,Shirt,Spring,0.4066951814511789
Blue,Pants,Winter,0.9254595611477844
Blue,Shoes,Spring,0.9187990840022112
Green,Shirt,Winter,0.6374834814788684
